date_id,precipitation,temp_max,temp_min,wind,humidity,pressure,solar_radiation,visibility,weather_id,cloudiness_id,estacion_id,date,estacion,weather,cloudiness
5606,6.93,20.18,4.13,4.36,79.39,1045.27,606.81,4.05,3,1,4,2011-06-10,Verano,cloudy,parcialmente nublado
5607,1.5,5.94,2.28,5.23,71.93,1000.36,1092.5,15.68,3,2,1,2004-09-29,Otoño,cloudy,despejado
5608,34.17,19.84,-5.44,1.6,55.65,1027.37,1016.61,8.86,2,2,2,2019-04-04,Primavera,rain,despejado
5609,24.37,9.98,-2.95,4.39,69.86,1046.46,171.01,8.54,3,1,4,2021-07-04,Verano,cloudy,parcialmente nublado
5610,14.58,0.11,-0.46,7.17,98.36,1035.47,1195.08,7.68,1,2,3,1957-02-25,Invierno,storm,despejado
5611,50.65,18.43,16.02,2.35,70.01,1000.08,1092.41,12.52,2,2,2,2020-03-09,Primavera,rain,despejado
5612,33.34,24.64,1.32,0.87,82.91,1045.61,242.42,6.27,2,1,3,1962-12-07,Invierno,rain,parcialmente nublado
5613,33.73,12.28,-0.78,1.78,34.44,1021.64,720.74,15.57,3,1,4,1991-07-28,Verano,cloudy,parcialmente nublado
5614,34.12,-0.08,-2.87,2.68,51.8,1001.25,391.69,18.86,2,1,2,2019-04-26,Primavera,rain,parcialmente nublado
5615,15.96,17.94,4.79,7.01,76.74,992.67,1009.06,13.96,1,2,4,1984-07-19,Verano,storm,despejado
5616,7.68,4.55,0.24,8.62,47.48,1044.21,344.75,12.32,3,1,4,2022-06-01,Verano,cloudy,parcialmente nublado
5617,14.03,14.6,-2.35,5.79,91.73,1045.53,787.52,13.19,3,1,4,1976-07-31,Verano,cloudy,parcialmente nublado
5618,20.39,24.65,-4.93,2.96,69.99,1017.51,223.44,4.7,2,1,3,2020-12-09,Invierno,rain,parcialmente nublado
5619,15.34,19.94,10.11,3.23,74.43,1042.34,320.23,17.46,2,1,2,2003-05-15,Primavera,rain,parcialmente nublado
5620,49.65,6.59,3.55,7.73,84.58,982.77,814.61,10.61,1,2,2,2024-03-08,Primavera,storm,despejado
5621,37.22,23.22,14.46,9.07,72.73,1021.15,777.21,16.6,1,1,3,1964-02-18,Invierno,storm,parcialmente nublado
5622,41.72,26.73,16.05,6.5,74.49,984.65,1000.9,9.26,1,2,1,1972-10-12,Otoño,storm,despejado
5623,2.27,9.18,6.08,6.67,53.28,1017.16,602.13,1.38,3,1,3,2020-01-19,Invierno,cloudy,parcialmente nublado
5624,17.53,8.23,7.92,3.94,59.95,1035.94,501.39,3.58,2,1,2,1962-05-07,Primavera,rain,parcialmente nublado
5625,37.19,6.1,2.95,2.95,58.24,1018.55,1057.57,4.23,2,2,3,1977-12-25,Invierno,rain,despejado
5626,13.42,15.67,11.09,2.38,72.29,1027.33,568.08,16.49,2,1,1,2008-11-30,Otoño,rain,parcialmente nublado
5627,32.69,8.36,5.49,2.33,36.25,1019.71,265.3,14.51,3,1,3,1965-02-18,Invierno,cloudy,parcialmente nublado
5628,51.95,1.05,-0.1,2.28,48.31,1045.32,967.01,0.35,2,2,3,1999-12-07,Invierno,rain,despejado
5629,21.27,30.06,-4.97,3.11,44.13,1011.48,306.85,3.44,2,1,3,1994-01-15,Invierno,rain,parcialmente nublado
5630,45.29,17.8,17.56,8.08,94.9,1016.91,200.48,11.15,1,1,2,2011-05-18,Primavera,storm,parcialmente nublado
5631,39.27,28.27,-5.63,1.75,50.56,1047.45,467.06,14.49,2,1,1,2006-09-18,Otoño,rain,parcialmente nublado
5632,20.77,30.18,-3.33,1.8,75.65,1017.31,857.29,6.35,3,2,2,1980-05-04,Primavera,cloudy,despejado
5633,2.27,32.09,-1.03,1.86,37.25,1041.95,602.89,8.19,3,1,3,2012-01-08,Invierno,cloudy,parcialmente nublado
5634,48.58,14.24,3.15,6.4,63.01,1043.02,561.8,0.15,1,1,3,2016-12-14,Invierno,storm,parcialmente nublado
5635,1.09,0.97,0.27,2.87,64.79,1045.35,417.8,2.52,3,1,3,1987-02-26,Invierno,cloudy,parcialmente nublado
5636,25.62,31.71,-1.24,4.08,99.44,984.26,651.41,2.88,2,3,2,1961-03-12,Primavera,rain,cubierto
5637,9.7,31.91,-3.09,6.4,83.44,1039.19,556.17,17.11,3,1,3,1975-02-12,Invierno,cloudy,parcialmente nublado
5638,6.72,31.14,12.74,2.64,30.17,981.53,397.83,14.7,3,1,2,2011-04-14,Primavera,cloudy,parcialmente nublado
5639,0.78,15.15,-0.33,0.76,38.71,1030.69,266.26,19.3,3,1,1,2016-09-06,Otoño,cloudy,parcialmente nublado
5640,3.63,18.79,3.28,8.02,37.85,1035.13,890.11,10.76,3,2,3,2007-02-02,Invierno,cloudy,despejado
5641,50.65,14.9,13.32,9.37,82.96,1006.92,70.58,12.85,1,1,3,1987-01-24,Invierno,storm,parcialmente nublado
5642,36.59,13.7,12.12,2.19,42.61,1021.4,757.95,0.19,2,1,3,2024-02-14,Invierno,rain,parcialmente nublado
5643,46.04,8.32,3.88,5.73,33.7,986.68,13.68,0.46,1,1,2,2012-05-28,Primavera,storm,parcialmente nublado
5644,44.04,35.32,17.15,5.64,86.96,1046.94,1138.67,17.0,1,2,2,2010-03-08,Primavera,storm,despejado
5645,24.07,27.73,18.28,5.31,94.33,999.33,208.58,14.54,1,1,3,1993-02-26,Invierno,storm,parcialmente nublado
5646,43.73,7.5,7.43,2.71,42.6,998.72,1196.54,12.25,2,2,4,1965-06-15,Verano,rain,despejado
5647,22.06,21.33,14.59,5.0,36.89,1028.65,36.49,12.37,2,1,1,2002-09-26,Otoño,rain,parcialmente nublado
5648,43.12,11.04,9.4,6.6,97.42,1031.25,105.74,12.71,1,1,3,2005-12-22,Invierno,storm,parcialmente nublado
5649,44.32,15.61,3.23,6.8,67.31,1039.56,499.25,13.69,1,1,2,1974-03-28,Primavera,storm,parcialmente nublado
5650,10.17,17.51,-5.92,3.02,77.91,1017.02,1168.39,17.16,2,2,2,1959-05-08,Primavera,rain,despejado
5651,14.34,16.11,10.47,8.84,93.0,1004.85,17.39,10.37,1,1,1,2009-11-12,Otoño,storm,parcialmente nublado
5652,15.58,18.33,4.88,5.44,38.58,1022.09,192.77,7.32,3,1,3,1981-12-20,Invierno,cloudy,parcialmente nublado
5653,16.82,20.55,-0.71,2.04,51.97,1026.0,121.81,18.68,2,1,1,2013-10-07,Otoño,rain,parcialmente nublado
5654,44.71,0.78,-2.86,2.05,51.55,996.62,991.35,9.1,2,2,1,1981-11-02,Otoño,rain,despejado
5655,14.13,15.66,5.08,2.11,37.85,987.07,1151.32,18.25,2,2,3,1985-12-19,Invierno,rain,despejado
5656,42.23,30.77,5.06,7.22,87.9,1034.6,476.98,0.04,1,1,4,2023-08-24,Verano,storm,parcialmente nublado
5657,53.39,17.24,4.88,0.75,99.75,1041.72,419.65,13.28,2,1,2,1981-05-30,Primavera,rain,parcialmente nublado
5658,27.29,24.6,-7.06,5.1,71.74,1027.07,121.78,17.7,1,1,1,1972-09-05,Otoño,storm,parcialmente nublado
5659,22.63,29.36,10.52,1.05,78.66,992.95,448.89,8.58,2,1,3,1963-01-29,Invierno,rain,parcialmente nublado
5660,1.26,13.28,-5.27,1.87,53.08,1036.39,894.22,14.98,3,2,3,1986-01-06,Invierno,cloudy,despejado
5661,27.95,17.03,14.93,8.33,44.75,1005.39,497.67,9.76,1,1,3,1979-12-06,Invierno,storm,parcialmente nublado
5662,3.66,28.67,-0.3,8.81,98.74,995.46,61.44,9.32,3,1,2,2010-03-04,Primavera,cloudy,parcialmente nublado
5663,39.44,10.07,9.53,6.01,59.26,1020.87,149.45,7.33,1,1,4,1983-06-15,Verano,storm,parcialmente nublado
5664,12.13,15.62,2.09,5.36,56.21,1002.55,122.02,5.8,1,1,4,1991-08-08,Verano,storm,parcialmente nublado
5665,45.28,25.99,14.19,1.34,86.97,1045.29,1036.93,15.72,2,2,3,2015-02-18,Invierno,rain,despejado
5666,3.48,0.55,-1.88,1.87,35.19,1030.99,995.5,17.59,3,2,1,1975-11-23,Otoño,cloudy,despejado
5667,34.17,28.75,-0.69,3.74,69.4,1040.99,667.67,12.58,2,1,4,1998-06-14,Verano,rain,parcialmente nublado
5668,49.21,28.42,0.23,7.88,93.7,999.44,915.6,0.84,1,2,4,1984-07-12,Verano,storm,despejado
5669,2.76,24.31,0.29,8.14,47.22,1031.78,726.89,18.5,3,1,2,1987-05-08,Primavera,cloudy,parcialmente nublado
5670,37.03,2.61,1.34,4.07,32.39,1028.66,355.74,17.29,2,1,3,1959-02-27,Invierno,rain,parcialmente nublado
5671,14.97,21.87,1.97,5.3,32.4,1047.65,219.62,6.93,1,1,4,2024-06-28,Verano,storm,parcialmente nublado
5672,40.29,34.32,16.1,3.67,96.01,1024.05,344.52,8.4,2,1,2,1985-05-08,Primavera,rain,parcialmente nublado
5673,10.37,11.72,8.19,3.64,39.21,999.29,648.46,16.65,2,1,4,1967-07-06,Verano,rain,parcialmente nublado
5674,15.53,24.38,12.26,7.43,30.31,1002.06,732.55,6.92,1,1,3,1983-12-23,Invierno,storm,parcialmente nublado
5675,52.64,6.34,1.52,6.49,95.57,993.3,872.96,9.58,1,2,3,1995-01-20,Invierno,storm,despejado
5676,28.3,3.58,-6.98,1.77,89.59,1011.5,725.72,15.13,2,1,4,1969-07-16,Verano,rain,parcialmente nublado
5677,10.65,1.83,-2.55,0.6,45.46,1045.63,748.65,11.48,2,1,2,1996-04-19,Primavera,rain,parcialmente nublado
5678,32.17,0.69,-3.89,1.81,99.01,1012.94,45.58,4.8,4,1,1,1962-10-30,Otoño,fog,parcialmente nublado
5679,53.69,-0.45,-5.24,3.03,33.8,991.77,904.97,8.37,2,2,4,1971-08-24,Verano,rain,despejado
5680,46.92,9.64,8.12,3.39,78.38,983.2,1050.41,11.03,2,2,1,1990-10-02,Otoño,rain,despejado
5681,25.62,31.72,18.04,1.06,40.39,1013.35,1056.8,8.51,2,2,4,2003-07-27,Verano,rain,despejado
5682,50.24,32.54,14.01,0.62,39.45,1002.41,342.04,0.7,2,1,3,2001-01-27,Invierno,rain,parcialmente nublado
5683,2.77,3.68,-1.81,5.6,45.78,1033.02,1119.71,10.03,3,2,3,2011-01-06,Invierno,cloudy,despejado
5684,36.78,25.83,10.78,3.17,78.92,987.57,314.47,2.83,2,3,2,2007-03-05,Primavera,rain,cubierto
5685,47.97,15.43,11.94,7.66,32.2,1039.45,56.21,15.48,1,1,2,1982-03-09,Primavera,storm,parcialmente nublado
5686,9.17,13.85,0.73,4.31,60.56,988.92,208.45,17.7,3,1,4,1987-06-02,Verano,cloudy,parcialmente nublado
5687,7.86,-1.53,-4.91,6.6,53.61,1023.94,209.28,4.54,3,1,3,1981-01-10,Invierno,cloudy,parcialmente nublado
5688,32.14,4.98,0.91,6.03,84.72,1018.41,428.63,11.84,1,1,1,2022-10-03,Otoño,storm,parcialmente nublado
5689,41.26,28.67,-4.75,4.15,70.97,1046.36,268.73,13.46,2,1,4,2017-07-18,Verano,rain,parcialmente nublado
5690,24.98,4.11,3.27,5.68,53.17,1029.27,179.7,3.8,1,1,1,2009-09-06,Otoño,storm,parcialmente nublado
5691,49.93,31.83,13.26,3.32,66.69,1003.96,459.76,19.31,2,1,2,1990-05-12,Primavera,rain,parcialmente nublado
5692,37.95,26.56,10.45,2.97,33.48,984.18,497.22,18.05,3,1,2,1970-03-31,Primavera,cloudy,parcialmente nublado
5693,25.98,21.3,7.64,2.62,95.8,985.89,0.29,15.52,2,3,3,1978-01-18,Invierno,rain,cubierto
5694,26.61,7.42,6.55,9.42,40.08,1030.49,229.35,19.57,1,1,3,1957-01-19,Invierno,storm,parcialmente nublado
5695,21.36,14.07,-3.64,0.77,90.52,991.61,234.92,1.0,2,1,1,1966-11-09,Otoño,rain,parcialmente nublado
5696,33.12,3.72,0.64,8.76,44.51,1032.15,53.32,3.8,1,1,4,1978-08-13,Verano,storm,parcialmente nublado
5697,21.18,4.49,0.27,6.93,48.8,1013.46,434.77,4.63,1,1,2,1991-04-22,Primavera,storm,parcialmente nublado
5698,15.31,9.41,6.65,6.57,55.3,1036.57,751.36,6.88,3,1,2,1991-03-11,Primavera,cloudy,parcialmente nublado
5699,9.45,14.32,13.04,6.21,51.13,1023.76,682.0,3.66,3,1,2,1984-04-01,Primavera,cloudy,parcialmente nublado
5700,26.45,7.07,3.71,2.71,59.36,1037.41,1003.48,11.24,2,2,1,1971-10-05,Otoño,rain,despejado
5701,19.16,18.15,7.74,7.93,86.14,986.91,692.02,9.4,1,3,4,1969-08-06,Verano,storm,cubierto
5702,18.3,4.34,-1.69,1.76,75.15,990.12,909.2,2.48,2,2,1,1970-09-21,Otoño,rain,despejado
5703,18.28,-0.48,-0.89,1.09,43.6,1038.53,1116.22,5.1,2,2,2,1958-05-05,Primavera,rain,despejado
5704,4.39,24.28,9.94,3.74,30.82,1004.07,210.24,18.12,3,1,1,2014-10-20,Otoño,cloudy,parcialmente nublado
5705,22.5,10.38,9.56,9.35,41.8,988.68,861.91,1.92,1,2,2,1976-05-17,Primavera,storm,despejado
5706,44.48,17.14,-6.07,4.47,72.21,1000.08,284.3,8.89,2,1,4,2023-08-09,Verano,rain,parcialmente nublado
5707,46.41,14.01,0.05,0.73,96.84,1035.93,64.32,7.09,2,1,1,2013-10-28,Otoño,rain,parcialmente nublado
5708,28.15,31.82,2.46,5.64,62.11,995.55,776.39,10.28,1,1,3,1966-01-13,Invierno,storm,parcialmente nublado
5709,11.18,24.61,7.11,7.42,74.88,1044.59,1122.8,19.02,1,2,2,2019-04-06,Primavera,storm,despejado
5710,26.46,0.14,-6.17,0.9,69.75,1031.65,1063.96,7.96,2,2,1,1975-10-01,Otoño,rain,despejado
5711,5.16,3.31,0.04,5.24,44.23,1021.79,23.12,15.46,3,1,4,1991-06-29,Verano,cloudy,parcialmente nublado
5712,10.27,27.35,1.6,4.7,67.31,1021.69,554.25,1.93,2,1,1,1975-10-24,Otoño,rain,parcialmente nublado
5713,31.45,31.1,-5.99,0.65,75.16,993.3,989.06,12.02,2,2,4,1981-06-02,Verano,rain,despejado
5714,44.9,29.08,11.95,0.81,57.66,1046.34,712.18,6.9,2,1,3,1957-02-06,Invierno,rain,parcialmente nublado
5715,14.3,26.22,8.64,6.42,92.51,1022.66,978.91,11.2,1,2,2,1979-05-20,Primavera,storm,despejado
5716,29.25,18.27,14.32,4.34,36.85,1020.22,196.87,13.03,2,1,3,2016-12-30,Invierno,rain,parcialmente nublado
5717,34.16,20.83,14.54,5.67,31.83,989.56,238.15,7.97,3,1,4,2001-07-10,Verano,cloudy,parcialmente nublado
5718,39.06,23.39,14.76,7.0,87.73,984.71,616.24,0.43,1,3,4,1967-08-18,Verano,storm,cubierto
5719,33.47,27.42,15.84,4.63,41.04,1015.34,361.11,8.21,2,1,1,1962-10-11,Otoño,rain,parcialmente nublado
5720,11.64,1.68,-1.91,0.71,35.15,1049.71,621.54,11.2,2,1,2,1974-03-07,Primavera,rain,parcialmente nublado
5721,54.18,35.2,6.89,4.05,43.0,995.62,483.87,8.27,2,1,2,2020-05-08,Primavera,rain,parcialmente nublado
5722,36.84,31.49,6.32,2.7,88.86,1041.26,1018.1,3.59,4,2,3,1971-02-01,Invierno,fog,despejado
5723,19.49,27.78,5.75,1.35,85.75,1001.04,1080.5,14.15,2,2,4,2019-06-09,Verano,rain,despejado
5724,17.44,13.94,9.14,5.53,49.04,1020.09,165.33,12.04,1,1,3,2004-01-13,Invierno,storm,parcialmente nublado
5725,4.56,35.52,5.95,6.28,48.01,1023.34,921.57,4.45,3,2,2,2021-03-21,Primavera,cloudy,despejado
5726,28.21,8.72,4.42,6.62,67.21,984.42,724.74,2.34,1,1,4,1983-07-28,Verano,storm,parcialmente nublado
5727,13.5,29.47,1.43,5.23,87.62,1007.36,400.78,6.87,1,1,3,1993-12-08,Invierno,storm,parcialmente nublado
5728,4.24,5.68,-6.72,5.97,75.67,983.19,414.35,0.92,3,3,1,1990-11-27,Otoño,cloudy,cubierto
5729,14.39,20.06,6.87,0.89,96.92,999.92,1071.33,7.63,2,2,1,1975-09-01,Otoño,rain,despejado
5730,55.49,9.0,5.27,5.46,31.36,1021.38,920.32,13.71,1,2,4,1980-06-30,Verano,storm,despejado
5731,50.41,5.62,3.59,4.89,44.46,1028.67,1135.27,0.37,3,2,3,1989-12-09,Invierno,cloudy,despejado
5732,45.32,2.24,1.92,4.32,92.22,1011.3,208.91,11.0,2,1,2,1973-03-13,Primavera,rain,parcialmente nublado
5733,41.86,25.13,13.92,5.01,62.67,991.2,461.9,8.26,1,1,3,1989-01-13,Invierno,storm,parcialmente nublado
5734,46.59,23.51,12.55,3.97,52.65,987.69,705.04,14.24,3,1,3,1968-12-01,Invierno,cloudy,parcialmente nublado
5735,51.32,21.9,11.18,2.94,64.59,1023.67,625.49,18.5,2,1,2,1962-05-14,Primavera,rain,parcialmente nublado
5736,34.47,25.4,2.4,2.93,38.52,1035.81,713.25,17.25,2,1,1,1966-11-28,Otoño,rain,parcialmente nublado
5737,55.86,22.94,15.56,8.92,40.17,1002.8,460.78,2.61,1,1,3,1982-02-24,Invierno,storm,parcialmente nublado
5738,45.35,13.43,4.25,4.93,56.07,1016.16,257.6,2.31,3,1,2,1991-04-03,Primavera,cloudy,parcialmente nublado
5739,34.84,3.92,-7.06,0.94,85.84,1020.85,556.21,13.7,2,1,2,1987-03-21,Primavera,rain,parcialmente nublado
5740,25.28,19.32,-2.02,8.84,70.31,1044.67,226.87,8.42,1,1,2,1985-03-02,Primavera,storm,parcialmente nublado
5741,40.24,13.49,-0.59,8.27,59.03,1006.27,478.09,6.18,1,1,2,1967-04-30,Primavera,storm,parcialmente nublado
5742,55.48,35.3,-3.36,7.37,55.67,983.7,1043.15,9.27,1,2,2,2011-03-07,Primavera,storm,despejado
5743,31.84,6.35,3.13,7.97,41.06,1033.43,761.59,0.5,1,1,2,2005-05-22,Primavera,storm,parcialmente nublado
5744,47.48,-0.7,-2.23,1.21,70.98,990.28,34.5,13.46,2,1,4,1970-08-14,Verano,rain,parcialmente nublado
5745,43.27,17.39,-0.2,8.5,30.49,1018.87,1155.66,18.16,1,2,1,1963-11-20,Otoño,storm,despejado
5746,38.67,19.7,-4.76,3.4,88.04,1022.6,1066.8,6.24,2,2,4,2008-08-26,Verano,rain,despejado
5747,43.56,23.21,15.32,2.79,51.81,1034.36,258.25,10.08,2,1,3,1957-12-04,Invierno,rain,parcialmente nublado
5748,6.52,26.25,6.93,7.26,44.83,1003.0,495.26,8.36,3,1,2,1977-03-08,Primavera,cloudy,parcialmente nublado
5749,7.84,16.15,11.94,1.78,72.48,1021.36,460.66,9.01,3,1,1,2004-11-28,Otoño,cloudy,parcialmente nublado
5750,24.52,20.3,4.22,2.7,39.68,989.26,254.34,19.05,3,1,4,2016-06-29,Verano,cloudy,parcialmente nublado
5751,41.2,24.44,-3.5,3.61,72.15,1032.8,663.08,9.28,2,1,3,1980-12-01,Invierno,rain,parcialmente nublado
5752,46.22,17.02,-4.69,6.75,49.75,983.28,657.47,4.65,1,1,1,1992-11-19,Otoño,storm,parcialmente nublado
5753,47.02,7.6,-2.93,3.19,94.32,997.93,1177.12,2.83,2,2,3,2007-02-12,Invierno,rain,despejado
5754,7.68,0.43,-2.5,3.84,51.69,1006.21,1105.22,4.38,3,2,3,1996-02-20,Invierno,cloudy,despejado
5755,46.73,-0.09,-4.98,5.86,74.9,1036.09,1185.51,9.16,1,2,1,1956-11-01,Otoño,storm,despejado
5756,34.94,30.77,15.87,7.75,86.87,980.43,514.6,11.47,1,3,2,1964-04-09,Primavera,storm,cubierto
5757,16.96,19.12,17.85,4.56,90.04,1015.61,785.23,8.75,2,1,4,1978-08-25,Verano,rain,parcialmente nublado
5758,26.35,5.91,-2.36,6.5,98.79,1030.78,1025.86,10.71,1,2,1,2008-09-05,Otoño,storm,despejado
5759,37.67,12.12,2.89,3.59,99.95,1027.08,25.86,4.91,4,1,4,1978-07-10,Verano,fog,parcialmente nublado
5760,48.98,18.33,8.14,0.69,96.75,1027.11,1121.71,17.83,2,2,1,1985-11-05,Otoño,rain,despejado
5761,6.98,21.96,-6.14,0.4,82.64,1020.27,74.7,0.67,4,1,1,1978-09-18,Otoño,fog,parcialmente nublado
5762,50.28,14.77,11.66,9.22,58.93,1008.88,139.26,2.29,1,1,3,1983-01-23,Invierno,storm,parcialmente nublado
5763,7.22,29.48,8.09,7.63,42.11,1041.8,406.3,18.12,3,1,4,1973-06-26,Verano,cloudy,parcialmente nublado
5764,18.54,-0.53,-4.4,3.13,75.14,998.25,365.4,7.95,2,1,3,1967-02-21,Invierno,rain,parcialmente nublado
5765,12.62,13.31,9.56,1.74,57.66,1046.4,1007.57,9.51,2,2,3,2024-02-05,Invierno,rain,despejado
5766,11.61,11.35,7.55,6.18,46.17,1034.77,19.41,18.66,1,1,4,1974-07-21,Verano,storm,parcialmente nublado
5767,6.44,33.86,15.01,9.34,74.85,1001.2,154.71,6.25,3,1,2,1971-04-04,Primavera,cloudy,parcialmente nublado
5768,23.32,24.62,14.53,3.37,35.83,1014.83,288.18,1.31,2,1,1,1984-09-24,Otoño,rain,parcialmente nublado
5769,26.02,34.11,15.36,8.92,44.94,986.08,813.98,12.73,1,2,2,2004-04-10,Primavera,storm,despejado
5770,23.68,31.03,12.81,8.82,83.56,1013.98,844.77,16.18,3,2,3,1993-02-05,Invierno,cloudy,despejado
5771,21.34,27.94,10.26,8.71,92.26,1026.22,141.71,7.67,3,1,1,1977-09-19,Otoño,cloudy,parcialmente nublado
5772,19.01,24.86,7.71,8.6,62.75,992.46,808.44,5.05,3,2,3,1974-02-27,Invierno,cloudy,despejado
5773,16.67,21.78,5.15,8.49,79.11,1021.82,265.16,4.25,1,1,1,1988-09-03,Otoño,storm,parcialmente nublado
5774,54.5,29.87,9.01,2.06,41.56,986.0,775.67,14.61,2,1,3,2009-01-25,Invierno,rain,parcialmente nublado
5775,34.07,31.08,16.25,6.36,86.52,1036.2,0.72,16.77,1,1,3,1967-02-25,Invierno,storm,parcialmente nublado
5776,54.94,5.09,0.44,4.54,94.18,1046.94,584.98,2.09,2,1,1,1975-10-28,Otoño,rain,parcialmente nublado
5777,40.03,-1.06,-6.89,7.43,31.37,1012.16,193.11,7.88,1,1,2,1958-05-06,Primavera,storm,parcialmente nublado
5778,34.08,34.77,-6.74,3.42,35.52,984.33,1111.7,13.76,2,2,3,1978-12-06,Invierno,rain,despejado
5779,5.44,-1.54,-4.62,8.14,41.43,1010.57,521.93,4.25,3,1,4,2007-06-17,Verano,cloudy,parcialmente nublado
5780,55.56,8.79,3.88,7.62,75.81,991.5,341.94,16.15,1,1,4,1977-07-07,Verano,storm,parcialmente nublado
5781,42.86,15.32,8.12,5.59,39.85,1022.87,744.23,18.35,3,1,4,1982-07-23,Verano,cloudy,parcialmente nublado
5782,30.16,21.86,12.36,3.56,81.34,1041.38,413.1,6.13,3,1,2,1957-05-17,Primavera,cloudy,parcialmente nublado
5783,17.46,28.39,16.61,1.53,69.18,987.33,781.8,3.9,2,1,4,1961-06-28,Verano,rain,parcialmente nublado
5784,26.49,7.19,-5.48,1.67,91.25,1040.44,569.68,12.67,2,1,2,1996-05-15,Primavera,rain,parcialmente nublado
5785,22.79,33.67,-1.31,3.89,54.6,1011.41,416.13,15.26,2,1,1,1972-09-01,Otoño,rain,parcialmente nublado
5786,10.81,2.22,-0.37,3.18,89.39,1047.73,893.52,13.38,2,2,3,1984-02-28,Invierno,rain,despejado
5787,13.22,16.18,-0.46,3.05,58.53,1002.71,570.96,0.33,3,1,3,2008-12-20,Invierno,cloudy,parcialmente nublado
5788,15.63,30.14,-0.55,2.92,49.31,1006.15,28.94,3.63,2,1,3,1996-02-01,Invierno,rain,parcialmente nublado
5789,6.06,27.74,2.56,0.85,69.71,985.91,165.15,10.23,3,1,4,1959-07-03,Verano,cloudy,parcialmente nublado
5790,15.43,12.29,2.77,8.46,58.54,1037.84,1008.58,6.35,1,2,3,1983-01-22,Invierno,storm,despejado
5791,55.1,23.78,6.17,0.99,65.29,992.92,716.31,3.71,2,1,2,2018-03-11,Primavera,rain,parcialmente nublado
5792,6.84,11.78,-0.69,4.0,58.02,1032.26,1061.85,2.65,3,2,3,1962-01-31,Invierno,cloudy,despejado
5793,7.06,19.4,0.51,2.83,98.83,989.33,853.53,13.53,3,2,2,1956-03-13,Primavera,cloudy,despejado
5794,7.28,27.03,1.72,1.66,94.44,1048.76,1078.58,9.33,3,2,2,1991-05-13,Primavera,cloudy,despejado
5795,7.49,34.65,2.92,0.48,68.27,999.81,664.76,0.05,3,1,2,1969-05-26,Primavera,cloudy,parcialmente nublado
5796,49.15,4.53,2.91,1.98,35.12,1011.48,875.24,4.55,2,2,1,2006-11-30,Otoño,rain,despejado
5797,35.9,18.19,3.64,2.3,48.79,1049.52,521.45,15.01,3,1,2,2017-04-04,Primavera,cloudy,parcialmente nublado
5798,22.65,31.84,4.37,2.63,85.13,1043.48,939.64,17.86,2,2,4,1965-08-28,Verano,rain,despejado
5799,51.56,18.1,-5.17,1.23,53.7,990.01,293.74,19.63,2,1,1,1995-11-16,Otoño,rain,parcialmente nublado
5800,55.83,14.64,-6.6,7.3,83.65,1038.65,481.18,2.16,1,1,2,2000-03-05,Primavera,storm,parcialmente nublado
5801,1.04,25.98,17.58,8.01,93.78,1028.4,848.31,19.91,3,2,4,2019-07-07,Verano,cloudy,despejado
5802,15.28,27.45,3.32,6.29,65.3,994.51,386.46,16.09,1,1,4,1981-08-09,Verano,storm,parcialmente nublado
5803,53.84,23.33,-6.28,7.8,46.0,984.77,1022.84,19.96,1,2,1,2022-11-06,Otoño,storm,despejado
5804,25.62,6.52,0.01,9.14,75.79,981.96,1124.34,0.41,1,2,3,1967-02-01,Invierno,storm,despejado
5805,22.14,14.94,-3.23,3.93,85.29,1007.8,722.77,15.1,2,1,4,1960-07-31,Verano,rain,parcialmente nublado
5806,8.54,24.16,-3.5,7.36,71.52,1014.28,1136.52,7.63,3,2,1,1962-11-25,Otoño,cloudy,despejado
5807,7.12,2.08,1.15,2.73,52.86,1047.62,254.68,6.29,3,1,3,2004-02-07,Invierno,cloudy,parcialmente nublado
5808,24.08,34.74,14.6,7.14,76.77,1017.6,363.36,4.25,1,1,1,1973-11-27,Otoño,storm,parcialmente nublado
5809,34.24,33.95,15.27,6.77,65.1,990.89,208.27,14.99,3,1,3,2022-02-20,Invierno,cloudy,parcialmente nublado
5810,44.41,33.16,15.94,6.41,91.76,1039.44,149.6,11.15,3,1,4,1960-06-11,Verano,cloudy,parcialmente nublado
5811,54.57,32.37,16.61,6.04,68.1,1008.63,1171.64,15.56,1,2,3,2000-02-07,Invierno,storm,despejado
5812,39.68,19.57,11.61,1.28,78.12,1020.08,517.6,0.84,2,1,1,1983-09-07,Otoño,rain,parcialmente nublado
5813,40.63,13.98,10.14,7.83,97.17,1028.67,787.09,11.85,1,1,2,1967-04-14,Primavera,storm,parcialmente nublado
5814,32.05,14.17,9.51,6.75,36.84,1032.09,360.23,13.93,3,1,3,1986-01-10,Invierno,cloudy,parcialmente nublado
5815,23.47,14.36,8.89,5.66,96.35,1011.41,478.4,5.93,3,1,4,1968-06-29,Verano,cloudy,parcialmente nublado
5816,14.89,14.54,8.26,4.57,90.61,1034.14,1189.05,17.88,2,2,2,2014-03-06,Primavera,rain,despejado
5817,22.22,11.94,9.7,5.02,83.49,991.64,120.71,3.36,1,1,3,1979-02-07,Invierno,storm,parcialmente nublado
5818,42.16,18.72,10.83,3.03,36.28,1043.8,354.28,1.46,2,1,1,1972-10-07,Otoño,rain,parcialmente nublado
5819,28.3,34.13,6.82,0.81,51.75,1048.48,163.01,13.9,2,1,3,1956-02-22,Invierno,rain,parcialmente nublado
